,remitter_value,remitter_value,beneficiary_value,beneficiary_value,remitter_cv,beneficiary_cv,avg_cv
,mean,std,mean,std,,,
entity name,,,,,,,
pusad urban coop bank,25.832059341052634,8.082049606888756,23.550948577894737,8.356880710779633,0.31286896256252633,0.3548426375752662,0.33385580006889626
quilon coop urban bank,0.0,,3.8190415,,,,
rahimatpur sahakari bank ltd rahimatpur,0.1105658,,0.2168071,,,,
raigad district central co op bank,38.37792965,,37.86451077,,,,
raiganj central co operative,3.552781401,,9.437318261,,,,
raigarh nagrik sahakari bank maryadit raigarh,0.0,,0.0804126,,,,
railway employees cooperative banking society,0.9798807,,1.3337483,,,,
railways coop,0.0,,1.0677029,,,,
raipur urban mer coop,3.9021113,,4.323043027,,,,
raj rajeshwari mahila nagrik sahakari bank,0.0,,0.021279,,,,
rajadhani coop urban bank,16.270103975894738,5.647415247525108,17.053565621894737,5.434594349022952,0.34710382035001963,0.31867789232567195,0.33289085633784576
rajalaxmi urban coop bank,14.29639196,,8.95886616,,,,
rajapur urban coop bank ltd rajapur,5.1382483,,5.199272098,,,,
rajarambapu sahakari bank ltd peth,53.98770906055555,10.921834477558477,40.551280087222224,8.506301563509497,0.20230224003963482,0.20976653622803507,0.20603438813383496
rajarambapu sahkari bank,118.7046112,,128.4356577,,,,
rajarshi shahu govt servants coop bank ltd kolhap,0.0,,1.3658127,,,,
rajarshi shahu sahakari bank,64.66343524842105,12.349723827696682,61.078720140526315,10.097060102698292,0.19098465431432884,0.16531224098127092,0.17814844764779988
rajasthan marudhara gramin,2959.4092583105266,841.710737034443,2659.7732086842107,764.3910128470849,0.284418498276565,0.2873895452256356,0.2859040217511003
rajdhani nagar sahkari bank,4.75800129,,5.230319794,,,,
raje vikramsinh ghatage cooperative bank ltdkagal,7.6641422748888886,1.68223952049195,7.3346901448888895,1.6742253965636542,0.21949481887930355,0.22826123033027135,0.22387802460478745
rajgurunagar sahakari bank,136.26230422210526,27.158571044874073,115.04500583842106,17.91692274340822,0.1993109627781287,0.15573837919198563,0.17752467098505717
rajkot commercial,76.87574182,,51.80204455,,,,
rajkot district coop,248.3383961,,299.2585958,,,,
rajkot nagrik sahakari bank,370.0817898157895,63.477410237832565,308.3531432,52.06741155502857,0.1715226525180524,0.16885643199445932,0.17018954225625588
rajkot peoples coop,47.71805909,,55.70851164,,,,
rajkot peoples cooperative bank,10.088141536444445,2.634046606692344,12.039919597555556,2.8608778420194527,0.2611032564498209,0.23761602549242036,0.24935964097112062
rajlaxmi urban co operative bank,2.1618810240555555,0.630657791600441,2.728289343111111,0.796239838683895,0.29171715953978167,0.2918458193205895,0.29178148943018556
rajmata urban coop bank,0.7162902499999999,0.649348955796346,2.5898441625,3.4436788647591685,0.9065444570777643,1.3296857450430355,1.1181151010604
rajpipla nagrik sahakari bank ltd rajpipla,1.223420416,,1.8962857,,,,
rajsamand urban cooperative bank,5.458232575,,7.594291932,,,,
ramanagaram urban,0.0,,0.0872453,,,,
ramanathapuram district central,16.483563396666668,6.472909821367563,18.383537753666666,7.188131474095435,0.39268874487882427,0.3910091501654373,0.3918489475221308
rampur zila sahkari bank,11.028817911421053,5.3171038014473195,8.992339578157894,4.833944729064808,0.4821100361028824,0.5375625205265052,0.5098362783146938
ramrajya sahakari bank,3.8134925054615385,2.3310738053470015,3.821887564076923,1.887294962950288,0.6112700633365679,0.4938122671869115,0.5525411652617397
ranaghat peoples co operative bank,0.0,,0.317033,,,,
rander peoples coop,8.623054137,,11.50113347,,,,
rani channamma mahila sahakari bank niyamit belagavi,6.010821130388889,0.9238209395013053,8.507829474277777,0.6587074436588217,0.15369296797583057,0.07742367729046884,0.1155583226331497
rani laxmibai urban coop bank,0.0,,2.3428633,,,,
raniganj co operative,0.0,,0.6448612,,,,
rapipay fintech private,14.170357517722222,8.205174437341702,11.081796911833333,6.460389603954729,0.5790379266775636,0.5829731094472788,0.5810055180624212
ratanchand shaha sahakari bank ltd mangalwedha,0.4387557,,1.7513273,,,,
ratnagiri dist central coop bank,29.46333983,,34.23833387,,,,
ratnagiri urban co op bank,0.024302,,0.0188777,,,,
rbl,2273.8386397964287,1761.0293920395482,4524.619985675,3753.7711971697186,0.7744742134372423,0.8296323689180974,0.8020532911776699
rbl bank,2340.18854,,2364.058071,,,,
rendal sahakari bank ltd rendal,7.836687412,,6.3388451,,,,
renuka nagrik sahakari bank maryadit ambikapur,0.0,,0.028801,,,,
reserve bank employees,0.4288230541111111,0.26765068618255555,0.4953052521666666,0.2815910576605571,0.6241518118408004,0.5685202335908276,0.596336022715814
reserve bank of india,3500.860572,,5589.259818,,,,
reserve employees coop,0.0,,2.2712239,,,,
revolut payments india private,4.66e-05,,0.0001355,,,,
ropar central co operative,0.0,,2.63997835,,,,
rukmini sahakari bank ltd pandharpur,0.0,,0.370395447,,,,
s s l s a kurundwad urban bank,11.162419344166667,2.8543333730049625,9.940232308166665,2.669609493126519,0.25570920469822694,0.2685661069443246,0.2621376558212758
sadalga urban souharda sahakari bank niyamit,2.425287315421053,1.0333097068831836,2.589476318263158,1.1963093677405376,0.4260566161843762,0.46198892003883607,0.4440227681116061
sadbhav nagarik sahakari bank mydt,0.0950468,,0.1446497,,,,
sadguru gahininath urban coop bank,0.0,,1.2839638,,,,
sadguru nagrik sah,2.444112958,,2.651853873,,,,
sadhana sahakari bank,59.85064117947368,14.66900836814276,48.67241597421053,8.84623358334613,0.24509358762180863,0.18175045159117184,0.21342201960649024
sadhana sahakari ltd yes,3.694788806833333,0.9455049435497759,7.2779869022222226,2.8620880742813446,0.2559022972574536,0.3932527102250554,0.3245775037412545
sahakarmaharshi bhausaheb thorat amrutvahinisahakari bank sts,4.010875459999999,4.277844400425334,3.3842682600000003,3.0335940587165355,1.0665612640152469,0.896381086148453,0.9814711750818499
sahyadri mahila urban coop bank,0.0,,0.622797,,,,
sahyadri sahbank,6.890161024,,10.29270864,,,,
sahyog urban coop bank,2.6852258,,2.0469266,,,,
sai sanjivani co operative bank ltd kopargaon,0.0,,1.2226371,,,,
saibaba nagari sahakari bank maryadit sailu,38.49965584368422,8.54162849545307,33.022323367368415,8.145317581143999,0.2218624636576928,0.24666094782394798,0.2342617057408204
salem district central,26.990137416666666,9.423032422617437,25.037944162777777,8.297234212084458,0.3491287308822157,0.3313864013012457,0.3402575660917307
salur coop urban bank,0.0,,0.1215862,,,,
samarth sahakari bank ltd solapur,106.42441107777778,23.13140753731218,89.73305891333332,19.32304751591603,0.2173505805957163,0.21533922670103964,0.21634490364837797
samarth sahakari bank maryadit jalna,20.7128368,7.025427371067006,16.500829287894735,4.819782076004699,0.3391822877234762,0.29209332403314825,0.31563780587831225
samarth urban coop bank ltd osmanabad,1.914000675,,0.415866,,,,
samata co operative development bank,5.019703040222222,1.2308545064523662,4.5447682480000005,1.1061078272920994,0.2452046458903426,0.24338046891144785,0.24429255740089523
samata sahakari bank,16.4634792605,8.66475526605221,14.6321467405,8.93749136523596,0.5263015872253152,0.6108120376142807,0.5685568124197979
sampada sahakari bank ltd pune,13.456954775263158,4.232071874405483,12.48731700694737,3.18508922417839,0.31448956655371696,0.25506593789573473,0.28477775222472584
samruddhi cooperative bank ltd nagpur,1.8863591862222222,0.26136844255726477,1.8840309501666666,0.309875043029601,0.13855709160072674,0.16447449708943931,0.15151579434508303
samta sahakari bank ltd dewas,0.0,,0.491678718,,,,
sanawad nagrik sahakari bank maryaditsanawad,0.0,,0.2187588,,,,
sandur pattana souharda sahakari bank niyamitha,0.0,,0.80156148,,,,
sangli district central cooperative bank,22.45246370635,11.924017734798793,20.0177681829,13.883273051980018,0.5310783658644306,0.6935474986587007,0.6123129322615657
sangli urban coop bank,0.0,,32.0622684,,,,
sangola urban cooperative bank,13.06313804,,6.41707505,,,,
sankheda nagarik saha bank,8.756801269,,9.964134776,,,,
sanmitra mahila nagari sahakari,7.227041573,,7.1217013,,,,
sanmitra mahila nagari sahakari bank maryadit chandrapur,3.741760375,1.6271850676205768,2.9713378471666667,1.4558759642230972,0.43487153225855,0.4899732171524536,0.46242237470550185
sanmitra urban co operative bank ltd akola,2.73528359,,1.4381543,,,,
sant sopankaka sahakari bank,56.56893139333333,10.981499311175977,52.524291866666665,9.81010414174329,0.19412598118249325,0.18677270636311133,0.1904493437728023
sant sopankaka sahakari bank ltd saswad,46.96954451,,126.0873978,,,,
santragachi co operative bank,0.0,,2.483282886,,,,
saptagiri grameena,203.4921613727778,118.02684752751233,191.52436903611112,103.51806432979721,0.5800068500491213,0.5404955246727862,0.5602511873609537
sarakari naukarara sahakari bank niyamat vijayapur,4.440004342611111,1.0452987390910093,5.114358565277778,1.0526789860402577,0.23542741367597,0.20582815471466326,0.22062778419531665
sarakari naukarara sahakari bank niyamit,0.0,,1.4165795,,,,
saraspur nagrik coop bank,48.38237877,6.904673374618302,41.45970079789474,10.326381984347032,0.14271049812250275,0.24907034507280837,0.19589042159765557
saraswat,3274.371709833333,308.8566458572101,2462.898417,238.08550124510197,0.09432546858674484,0.09666882710294988,0.09549714784484736
saraswat cooperative bank credit card,3.6708065974666666,2.0772669638107297,0.002028489,0.0025584160256663553,0.565888424970227,1.2612422476367164,0.9135653363034717
sardar singh nagrik sahkari bank maryadit,2.434916164210526,1.1763478601044424,2.570335015210526,1.1420456481006571,0.4831163706557635,0.44431781901672324,0.46371709483624335
sardar vallabhai co ban,30.71437335,,32.18536389,,,,
sardar vallabhbhai sahakari bank,3.5747709815555555,0.8939823040839672,10.519977381555556,1.6152733588241035,0.25008100062817235,0.1535434250701077,0.20181221284914003
sardargunj mer co op bank ltd patan,13.255429461999999,6.7025526046392905,9.203380278,4.495517277695817,0.5056458279117876,0.48846371027849617,0.4970547690951419
sarva haryana gramin,2213.5011159631576,577.1259716205223,1827.5879634947369,454.2353808867156,0.2607299212358419,0.24854364876540383,0.25463678500062287
sarvodaya commercial coop bank,40.79175201555555,6.920312782064691,44.548823550555554,7.54787193469041,0.16964980517202827,0.169429208969454,0.1695395070707411
sarvodaya commercial cooperative bank,66.79078061,,74.79118148,,,,
satara district central coop bank,62.18365876,,90.51653934,,,,
saurashtra gramin,165.454396,,156.3139646,,,,
saurashtra gramin bankimps,424.46525945882354,70.91593786783704,340.2430838294117,55.71078281110927,0.1670712414915936,0.16373817855189993,0.16540471002174678
sawai madhopur urban co operative bank,0.0,,0.5583676,,,,
sbi cards and payment services,2746.438917088889,1245.1401583267,9.994549444555556,3.844522054529534,0.4533653199345488,0.3846618675365906,0.4190135937355697
sbm,217.91712470000002,21.537995410015338,362.90695446999996,171.04086040343364,0.09883571765948203,0.47130775064155706,0.28507173415051956
sbm bank india,169.1726724,26.512182067310082,194.01360772222222,23.799642361122796,0.15671669478994457,0.1226699644449568,0.13969332961745068
sbpp,27.173345705,4.500205722989436,20.284146105555557,3.4937367997181363,0.1656110282423331,0.17223977689458905,0.16892540256846106
sbpp cooperative bank ltd killa pardi,48.38069508,,68.60035055,,,,
scdcc,67.19125114,,43.81566098,,,,
sehore nagrik sahakari bank ltd sehore,0.5701664,,1.57161948,,,,
seven hills cooperative urban,0.0,,1.36495625,,,,
shajapur nagrik sahakari bank maryadit shajapur,0.244349937,,0.246042334,,,,
shankar nagari sahakari bank ltd nanded,15.4955482,,11.34373282,,,,
sharad nagari sahakari,11.4131172,,13.2451359,,,,
sharad sahakari bank,48.596618713333335,16.43206942336949,51.082160823888884,11.303118953826516,0.3381319494737,0.2212733128654288,0.2797026311695644
sharad sahakari bank ltd manchar,58.72660917,,83.52417842,,,,
sharmik nagrik sahakari,0.4668477,,0.5093973,,,,
shiggaon urban cooperative bank,0.0,,0.4194766,,,,
shikshak sahakari bank,44.49289399,,72.83055228,,,,
shinhan,8.967150628999999,8.316013025888713,9.72999269,16.6540635993649,0.9273863426576677,1.711621388624589,1.3195038656411284
shirpur peoples coop,32.87670989,,25.93768903,,,,
shiva sahakari bank niyamita,8.594841385,12.154941253112556,5.637138595,7.970519227014908,1.414213562373095,1.4139299739915137,1.4140717681823043
shiva sahakari bank niyamitha tarikere,0.0,,0.4878242,,,,
shivaji nagari sahakari bank,0.0,,5.907239081,,,,
shivalik mercantile cooperative bank,50.92303459,,64.80314542,,,,
shivalik small finance,173.0126077777778,16.110047482453503,161.32612312777778,10.322709124327591,0.0931148757849237,0.06398659388939464,0.07855073483715916
shivalik small finance bank limited acquirer,0.01,,0.01,,,,
shivdaulat sahakari bank ltd satara,0.0,,1.2411819,,,,
shivneri sahakari bank ltd koregaon,0.5039996,,0.155828,,,,
shivshakti urban coop bank,0.0,,3.9121606,,,,
shmshri mahalaxmi coop bank,21.0818084,,23.5454925,,,,
shramik nagrik sahkari bank,0.22187737616666667,0.07651894969214258,0.33668287194444446,0.08982595938931111,0.3448704460731687,0.266796938230149,0.30583369215165884
shree balaji urban cooprative bank,1.6203157413157896,0.7220741215027416,2.7071806214210525,1.2106457365282197,0.445637910618813,0.44719799150037054,0.4464179510595918
shree basaveshwar urban cooperative bank ltd raneb,1.712155016,,2.333458982,,,,
shree bhailalbhai contractor smarak co op bank,0.54632,,0.941988411,,,,
shree bharat cooperative bank,5.113620495210527,2.203025996316478,5.547152636105263,3.3527896677326026,0.43081530950133207,0.604416335312281,0.5176158224068066
shree bhav nag sah,3.849301224,,6.169472015,,,,
shree botad mercantile cooperative bank,2.013971223,,3.06467155,,,,
shree coop bank,2.291504801,,6.078097369,,,,
shree dhandhuka janta sahkari bank,0.0778979,,0.136707,,,,
shree dharti coop bank,14.20115408,,14.33667139,,,,
shree gajanan urban cooperative bank,0.0,,2.51755345,,,,
shree gavisiddheshwar urban cooperative bank,0.3048687,,0.0438517,,,,
shree kadi nagarik sahakari bank,84.99783815500001,11.426417888394935,69.96410208222223,9.944735767252233,0.13443186481470262,0.1421405473847877,0.13828620609974518
shree kadi nagrik sahkari bank ltd kadi,112.0130327,,105.2538722,,,,
shree laxmi coop bank,0.0,,21.19702385,,,,
shree laxmi mahila sahakari bank ltd sangli,0.078960675,0.11166725747913418,0.33094355,0.3291357913573742,1.4142135623730951,0.9945375619418303,1.2043755621574628
shree lodra nagrik sahakari bank ltd lodra,0.010289,,0.2254484,,,,
shree mahabaleshwar cooperative bank,0.0,,0.01152,,,,
shree mahalaxmi urban co operative credit bank,6.451454261833334,0.9251028394810407,6.613287411833333,1.3829617576390183,0.14339446610571657,0.20911865332881913,0.17625655971726784
shree mahavir sahakari bank,13.456736677631579,4.61625179206437,5.673904830421053,0.9443590648364462,0.34304392681902746,0.16643900330742178,0.2547414650632246
shree mahesh coop bank,27.53003254,,24.13133955,,,,
shree mahesh cooperative bank,3.533408296333333,1.2962553043652787,4.597929786,1.3470967134767258,0.3668569255668587,0.29297896578987165,0.3299179456783652
shree mahuva nagrik sahakari bank,4.009325013684211,9.131510949248078,2.7653915145263155,2.301759434016204,2.2775681487735104,0.8323448675984214,1.554956508185966
shree morbi nagrik sahakari bank,3.3232133,,1.9288315,,,,
shree murugharajendra co op bank,0.0,,0.4529745,,,,
shree panchganga nagari sahakari bank,18.373259431666668,2.1592984064040484,15.881854072777777,2.3438644066914343,0.11752397087924725,0.14758128339114543,0.13255262713519633
shree patneshwar urban cooperative bank,0.8757198174736841,0.27023818599046984,1.0096000915789474,0.2290664812625435,0.30858978019940797,0.2268883324924216,0.26773905634591477
shree samarth coop bank,0.0,,12.24677863,,,,
shree savarkundla nagrik sahakari bank,0.23169345,,0.6759239,,,,
shree talaja nagarik sahakari bank,2.795232945,,2.1792035,,,,
shree thyagaraja,1.8751066399999998,1.2640091115845717,1.6251592599999998,1.101568079565799,0.6740998536406292,0.6778216182737679,0.6759607359571985
shree vardhaman sahakari bank,1.0736652841666665,0.38288995020644256,1.8642235351666667,0.4352895641435146,0.35661947522465115,0.2334964428525995,0.2950579590386253
